18-01-2023 09:32,Imagine Dragons,Believer,204346
18-01-2023 09:35,OneRepublic,I Ain't Worried,148485
18-01-2023 09:37,Imagine Dragons,Bones,165264
18-01-2023 09:40,The Lumineers,Ophelia,160097
18-01-2023 09:44,The Score,On And On,215706
18-01-2023 09:47,American Authors,Best Day Of My Life,194240
18-01-2023 09:51,The Neighbourhood,The Beach,255133
18-01-2023 09:55,AJR,Weak,201160
18-01-2023 09:59,The Score,Born For This,237375
18-01-2023 10:02,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
18-01-2023 10:03,The Score,Enemies,1731
18-01-2023 10:03,AJR,The Good Part,55005
18-01-2023 10:03,Glass Animals,Heat Waves,1855
18-01-2023 10:03,Imagine Dragons,Demons,16790
18-01-2023 10:03,AJR,Karma,2479
18-01-2023 10:03,Arctic Monkeys,Fluorescent Adolescent,1267
18-01-2023 10:14,WALK THE MOON,Ghostbusters,77880
18-01-2023 10:18,Imagine Dragons,Natural,17169
18-01-2023 10:18,WALK THE MOON,Ghostbusters,146981
18-01-2023 10:28,Lynyrd Skynyrd,Free Bird,547106
18-01-2023 10:32,Avicii,Waiting For Love,230613
18-01-2023 10:32,Fall Out Boy,"Immortals - From ""Big Hero 6”",37970
18-01-2023 10:42,Lynyrd Skynyrd,Tuesday's Gone,164372
18-01-2023 11:44,WALK THE MOON,Ghostbusters,74760
18-01-2023 11:59,Sheet Music Boss,Asgore,3090
18-01-2023 11:59,C418,Key,2028
18-01-2023 11:59,Re-Logic,Title Screen,660
18-01-2023 12:01,VGR,Wii Shop Channel,111381
18-01-2023 12:01,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,6162
18-01-2023 12:01,BoyWithUke,Toxic,2842
18-01-2023 12:02,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),27533
18-01-2023 15:45,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),179662
18-01-2023 15:49,The Weeknd,Starboy,230453
18-01-2023 15:53,Eminem,Mockingbird,250760
18-01-2023 15:54,Ed Sheeran,Bad Habits,20701
18-01-2023 15:57,One Direction,Drag Me Down,192120
18-01-2023 16:01,Arctic Monkeys,I Wanna Be Yours,183956
18-01-2023 16:01,R. City,Locked Away (feat. Adam Levine),5730
18-01-2023 16:04,Panic! At The Disco,Victorious,178600
18-01-2023 16:07,The Score,Unstoppable,192106
18-01-2023 16:10,Shawn Mendes,There's Nothing Holdin' Me Back,199440
18-01-2023 16:14,AJR,Weak,201160
18-01-2023 16:18,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
18-01-2023 16:21,Coldplay,Viva La Vida,195830
18-01-2023 16:30,Lynyrd Skynyrd,Free Bird,547106
18-01-2023 16:34,JVKE,golden hour,209259
18-01-2023 16:38,Maroon 5,Moves Like Jagger,202640
18-01-2023 16:39,Maroon 5,Maps,57
18-01-2023 16:39,Pharrell Williams,Despicable Me,63728
18-01-2023 16:42,Avicii,The Nights,176658
18-01-2023 16:46,OneRepublic,Counting Stars,257266
18-01-2023 16:47,ONIBI,She Knows (Slowed+Reverb),6300
19-01-2023 00:45,Alan Walker,Alone,1752
19-01-2023 14:08,Lynyrd Skynyrd,Tuesday's Gone,285837
19-01-2023 14:12,Lynyrd Skynyrd,I Ain't The One,232800
19-01-2023 14:17,Lynyrd Skynyrd,Mississippi Kid,227261
19-01-2023 14:26,Lil B,Swag Like Ohio,66070
19-01-2023 14:28,Tai Verdes,AOK,173640
19-01-2023 14:31,Sheet Music Boss,Megalovania,162072
19-01-2023 14:31,Bslick,Family Friendly,10187
19-01-2023 14:35,James Smith,Rely On Me,219834
19-01-2023 14:38,Passenger,Sword from the Stone,201720
19-01-2023 14:43,Twenty One Pilots,Heavydirtysoul,234813
19-01-2023 14:52,The Script,Superheroes,245466
19-01-2023 14:55,Set It Off,Kill the Lights,168720
19-01-2023 14:58,Fall Out Boy,Uma Thurman,211573
19-01-2023 15:01,Panic! At The Disco,Emperor's New Clothes,69417
19-01-2023 15:01,VALORANT,All Eyes On Me,940
19-01-2023 15:01,Charlie Puth,Attention,3090
19-01-2023 15:01,The Score,Stronger,1420
19-01-2023 15:04,The Chainsmokers,All We Know,194080
19-01-2023 15:07,Drake,God's Plan,198973
19-01-2023 15:11,Ed Sheeran,Bad Habits,230746
19-01-2023 15:14,OneRepublic,I Ain't Worried,148485
19-01-2023 15:17,Sun Goes Down,Glad You Came,198134
19-01-2023 15:22,Eminem,Mockingbird,250760
19-01-2023 15:26,Bring Me The Horizon,Can You Feel My Heart,228146
19-01-2023 15:31,Avicii,The Nights,176658
19-01-2023 15:37,The Chainsmokers,Something Just Like This,247626
19-01-2023 15:40,The Chainsmokers,Paris,221506
19-01-2023 15:44,AJR,Karma,245269
19-01-2023 15:48,AJR,World's Smallest Violin,180746
19-01-2023 15:51,Axwell /\ Ingrosso,More Than You Know,203000
19-01-2023 15:55,Arctic Monkeys,Fake Tales Of San Francisco,177946
19-01-2023 15:57,R. City,Locked Away (feat. Adam Levine),2278
19-01-2023 15:57,JVKE,anxiety.,156794
19-01-2023 16:07,AJR,Let the Games Begin,201004
19-01-2023 16:11,VALORANT,Die For You,212926
19-01-2023 16:11,KSI,Summer Is Over,6854
19-01-2023 16:53,Coldplay,The Scientist,309600
19-01-2023 16:57,League of Legends,Legends Never Die,235000
19-01-2023 17:00,BoyWithUke,Toxic,168066
19-01-2023 17:03,Twenty One Two,Drag Me Down,170500
19-01-2023 17:06,Stellar,Ashes,166355
19-01-2023 17:09,Twenty One Pilots,Stressed Out,202333
19-01-2023 17:13,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),207760
19-01-2023 17:17,Panic! At The Disco,High Hopes,190946
19-01-2023 17:27,Lynyrd Skynyrd,Free Bird,547106
19-01-2023 17:31,Marshmello,Silence,180822
19-01-2023 17:34,Twenty One Pilots,Heathens,195920
19-01-2023 17:38,Arctic Monkeys,I Wanna Be Yours,183956
19-01-2023 17:40,Stellar,Blur,131428
19-01-2023 17:42,Portal,Portal muzsika,154110
19-01-2023 17:46,Roddy Ricch,The Box,196652
19-01-2023 17:49,Nathan Dawe,Lighter (feat. KSI),182439
19-01-2023 17:53,Imagine Dragons,Natural,189466
19-01-2023 17:56,Aperture Science Psychoacoustic Laboratories,Still Alive,177212
19-01-2023 18:00,Panic! At The Disco,House of Memories,208706
20-01-2023 10:08,The Weeknd,Starboy,230453
20-01-2023 10:10,Maroon 5,Sugar,67764
20-01-2023 10:10,Charlie Puth,Attention,0
20-01-2023 10:13,Charlie Puth,Attention,94976
20-01-2023 10:16,Aperture Science Psychoacoustic Laboratories,Still Alive,177212
20-01-2023 14:58,Dixie,Be Happy,198965
20-01-2023 15:02,The Weeknd,Blinding Lights,200040
20-01-2023 15:06,Doja Cat,Freak,257712
20-01-2023 15:10,The Score,Money Run Low,185466
20-01-2023 15:14,League of Legends,Legends Never Die,235000
20-01-2023 15:56,WALK THE MOON,Shut Up and Dance,199080
20-01-2023 15:59,Twenty One Pilots,Stressed Out,202333
20-01-2023 16:04,The Kid LAROI,STAY (with Justin Bieber),141805
20-01-2023 16:08,Shawn Mendes,There's Nothing Holdin' Me Back,199440
20-01-2023 16:15,AJR,100 Bad Days,210991
20-01-2023 16:20,The Weeknd,Die For You,260253
20-01-2023 16:23,The Score,Fighter,156666
20-01-2023 16:27,The Chainsmokers,Closer,244960
20-01-2023 16:32,Coldplay,The Scientist,309600
20-01-2023 16:36,Imagine Dragons,Believer,204346
20-01-2023 16:41,Arctic Monkeys,Do I Wanna Know?,272394
20-01-2023 16:51,Lynyrd Skynyrd,Free Bird,547106
20-01-2023 16:54,Twenty One Two,Drag Me Down,170500
20-01-2023 16:57,Tai Verdes,AOK,173640
20-01-2023 17:03,Arctic Monkeys,Who The Fuck Are Arctic Monkeys?,336826
20-01-2023 17:07,AJR,Way Less Sad,207600
20-01-2023 17:11,BANNERS,Shine A Light,225826
20-01-2023 17:15,WALK THE MOON,Work This Body,175906
20-01-2023 17:18,Panic! At The Disco,Don't Threaten Me with a Good Time,213093
20-01-2023 17:22,JVKE,golden hour,209259
20-01-2023 17:23,5 Seconds of Summer,Youngblood,0
20-01-2023 17:23,Avicii,Waiting For Love,20
20-01-2023 17:23,OneRepublic,Counting Stars,0
20-01-2023 17:23,Nathan Dawe,Lighter (feat. KSI),80
20-01-2023 17:23,Maroon 5,Memories,10
20-01-2023 17:23,The Score,Born For This,71651
20-01-2023 17:23,Stellar,Ashes,520
20-01-2023 17:23,Fall Out Boy,Centuries,100
20-01-2023 17:23,Coldplay,Let Somebody Go,0
20-01-2023 17:23,ONIBI,She Knows (Slowed+Reverb),0
20-01-2023 17:23,Maroon 5,One More Night,0
20-01-2023 17:23,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),0
20-01-2023 17:23,Sub Urban,Cradles,0
20-01-2023 17:23,AJR,Karma,0
20-01-2023 17:23,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,170
20-01-2023 17:23,Eminem,The Real Slim Shady,0
20-01-2023 17:23,American Authors,Do My Own Thing,0
20-01-2023 17:23,VALORANT,VISIONS,0
20-01-2023 17:23,Passenger,Let Her Go,0
20-01-2023 17:24,Twenty One Pilots,Ride,0
20-01-2023 17:24,Lauv,I Like Me Better,0
20-01-2023 17:24,VALORANT,Die For You,0
20-01-2023 17:24,Imagine Dragons,Natural,0
20-01-2023 17:24,Arctic Monkeys,I Wanna Be Yours,0
20-01-2023 17:24,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),0
20-01-2023 17:24,Stellar,Stranger,0
20-01-2023 17:24,Alan Walker,Alone,0
20-01-2023 17:24,The Weeknd,Starboy,0
20-01-2023 17:24,Marshmello,Silence,0
20-01-2023 17:24,OneRepublic,I Ain't Worried,0
20-01-2023 17:24,Harry Styles,As It Was,0
20-01-2023 17:24,Jason Derulo,Whatcha Say,0
20-01-2023 17:24,The Score,On And On,0
20-01-2023 17:24,AJR,Let the Games Begin,0
20-01-2023 17:24,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),0
20-01-2023 17:24,Charlie Puth,Light Switch,0
20-01-2023 17:24,Arctic Monkeys,Old Yellow Bricks,0
20-01-2023 17:24,Eminem,Mockingbird,0
20-01-2023 17:24,KSI,Holiday,0
20-01-2023 17:24,Fall Out Boy,Immortals,0
20-01-2023 17:24,One Direction,Drag Me Down,0
20-01-2023 17:24,Maroon 5,Sugar,80
20-01-2023 17:24,Marshmello,Happier,0
20-01-2023 17:24,The Score,Revolution,0
20-01-2023 17:24,Imagine Dragons,Bones,0
20-01-2023 17:24,Superfruit,GUY.exe,0
20-01-2023 17:24,AJR,Weak,0
20-01-2023 17:24,The Score,Unstoppable,0
20-01-2023 17:24,Avicii,The Nights,40
20-01-2023 17:24,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),0
20-01-2023 17:24,Black Sabbath,Iron Man,0
20-01-2023 17:24,Doja Cat,Freak,0
20-01-2023 17:24,VALORANT,Fire Again,60
20-01-2023 17:24,Panic! At The Disco,House of Memories,0
20-01-2023 17:24,AC/DC,Shoot to Thrill,0
20-01-2023 17:24,Ed Sheeran,Bad Habits,0
20-01-2023 17:24,The Weeknd,Often,0
20-01-2023 17:24,BoyWithUke,Toxic,0
20-01-2023 17:24,Arctic Monkeys,Fake Tales Of San Francisco,0
20-01-2023 17:24,Pop Smoke,Dior,10930
20-01-2023 17:24,Axwell /\ Ingrosso,More Than You Know,0
20-01-2023 17:24,The Score,Stronger,0
20-01-2023 17:24,Boyinaband,Life Is Fun,0
20-01-2023 17:24,Arctic Monkeys,Why'd You Only Call Me When You're High?,0
20-01-2023 17:24,Smash Mouth,All Star,0
20-01-2023 17:28,VALORANT,VISIONS,225142
20-01-2023 17:33,Justin Bieber,Love Yourself,233720
20-01-2023 17:35,Maroon 5,Memories,138769
20-01-2023 17:39,The Weeknd,Starboy,230453
20-01-2023 17:44,The Weeknd,I Feel It Coming,269186
20-01-2023 17:48,The Weeknd,Nothing Is Lost (You Give Me Strength),225807
21-01-2023 02:17,The Weeknd,Nothing Without You,1550
21-01-2023 02:19,VGR,Wii Sports,129375
21-01-2023 02:22,VGR,Wii Sports,129375
21-01-2023 04:21,VGR,Wii Sports,56943
21-01-2023 04:25,VGR,Wii Sports,129375
21-01-2023 04:27,VGR,Wii Sports,129375
21-01-2023 04:29,VGR,Wii Sports,129375
21-01-2023 04:32,VGR,Wii Sports,129375
21-01-2023 15:48,Calvin Harris,My Way,28900
21-01-2023 15:48,VGR,Wii Sports,115565
21-01-2023 15:52,The Weeknd,Call Out My Name,228382
21-01-2023 15:56,The Weeknd,False Alarm,220306
23-01-2023 13:36,The Weeknd,The Morning - Original,212416
23-01-2023 13:40,The Weeknd,Starboy,230453
23-01-2023 13:47,The Weeknd,The Hills - Remix,260061
23-01-2023 14:40,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),9202
23-01-2023 14:40,The Weeknd,The Hills - Remix,3618
23-01-2023 14:51,The Weeknd,Attention,64170
23-01-2023 14:56,The Weeknd,Die For You,260253
23-01-2023 14:58,The Weeknd,Sidewalks,146506
23-01-2023 15:26,The Weeknd,False Alarm,220306
23-01-2023 15:30,The Weeknd,Party Monster,249213
23-01-2023 15:34,The Weeknd,Rockin’,232880
23-01-2023 15:35,The Weeknd,True Colors,64441
23-01-2023 15:38,American Authors,Best Night of My Life,154855
23-01-2023 15:41,The Score,Enemies,161592
23-01-2023 15:41,AJR,Let the Games Begin,2430
23-01-2023 15:41,Twenty One Pilots,Heavydirtysoul,41662
23-01-2023 15:42,Set It Off,Kill the Lights,18770
23-01-2023 15:42,AJR,Karma,4305
23-01-2023 15:45,Twenty One Two,Drag Me Down,169770
23-01-2023 16:11,Foster The People,Imagination,256266
23-01-2023 16:15,Twenty One Pilots,Stressed Out,202333
23-01-2023 16:18,Imagine Dragons,On Top Of The World,192280
23-01-2023 16:22,The Weeknd,I Feel It Coming,269186
23-01-2023 16:26,Tai Verdes,AOK,173640
23-01-2023 16:28,Stellar,Blur,131428
23-01-2023 16:36,The Weeknd,Starboy,230453
23-01-2023 16:39,VALORANT,VISIONS,225142
23-01-2023 16:51,Panic! At The Disco,House of Memories,208706
23-01-2023 16:56,Fall Out Boy,Centuries,228360
23-01-2023 16:59,WALK THE MOON,Shut Up and Dance,199080
23-01-2023 17:03,The Score,Born For This,237375
23-01-2023 17:06,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
23-01-2023 17:12,AJR,Bang!,112770
23-01-2023 17:13,AJR,The Good Part,1570
23-01-2023 17:13,Fall Out Boy,Uma Thurman,2685
23-01-2023 17:15,Imagine Dragons,Bones,165264
23-01-2023 17:19,Fall Out Boy,Immortals,189386
23-01-2023 17:21,WALK THE MOON,Work This Body,175906
23-01-2023 17:25,Panic! At The Disco,House of Memories,208706
23-01-2023 17:29,Imagine Dragons,Natural,189466
24-01-2023 13:25,Twenty One Pilots,Heathens,48546
24-01-2023 13:26,The Score,On And On,3380
24-01-2023 13:29,BANNERS,Someone To You,219801
24-01-2023 13:33,The Neighbourhood,Sweater Weather,240400
24-01-2023 13:36,AJR,World's Smallest Violin,180746
24-01-2023 13:40,Fall Out Boy,Centuries,228360
24-01-2023 13:44,Kodaline,Brother,203186
24-01-2023 13:44,AJR,The DJ Is Crying For Help,19397
24-01-2023 13:47,Stellar,Stranger,132480
24-01-2023 13:50,VALORANT,Die For You,212926
24-01-2023 13:54,Arctic Monkeys,Fluorescent Adolescent,183893
24-01-2023 13:58,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,4690
24-01-2023 13:58,The Weeknd,Party Monster,249213
24-01-2023 14:01,Stellar,Bad Dream,147840
24-01-2023 14:04,One Direction,Drag Me Down,192120
24-01-2023 14:11,Panic! At The Disco,High Hopes,190946
24-01-2023 14:16,Sun Goes Down,Glad You Came,198134
24-01-2023 14:19,Shawn Mendes,There's Nothing Holdin' Me Back,199440
24-01-2023 14:22,Stellar,Blur,131428
24-01-2023 14:24,Nicky Youre,Sunroof,163025
24-01-2023 14:25,R. City,Locked Away (feat. Adam Levine),2520
24-01-2023 14:25,Charlie Puth,Light Switch,11892
24-01-2023 14:25,Maroon 5,One More Night,6580
24-01-2023 14:28,Stellar,Ashes,166355
24-01-2023 14:32,Charlie Puth,Attention,208786
24-01-2023 14:35,AJR,World's Smallest Violin,180746
24-01-2023 15:16,The Weeknd,Sidewalks,3650
24-01-2023 15:16,AJR,Karma,5090
24-01-2023 15:16,Unlike Pluto,Everything Black,62522
24-01-2023 15:24,The Weeknd,Starboy,230453
24-01-2023 15:25,The Weeknd,Stargirl Interlude,52886
24-01-2023 15:29,The Weeknd,Die For You,260253
24-01-2023 15:33,The Weeknd,Nothing Without You,198653
24-01-2023 15:33,The Score,Born For This,780
24-01-2023 15:33,Imagine Dragons,Bones,590
24-01-2023 15:33,The Weeknd,Ordinary Life,2619
24-01-2023 15:33,Twenty One Pilots,Heathens,1840
24-01-2023 15:37,Smash Mouth,All Star,200373
24-01-2023 15:41,Tai Verdes,AOK,173640
24-01-2023 15:43,WALK THE MOON,Work This Body,175906
24-01-2023 15:44,Twenty One Pilots,Heavydirtysoul,39615
24-01-2023 15:48,Panic! At The Disco,House of Memories,208706
24-01-2023 15:52,AJR,Karma,245269
24-01-2023 15:56,The Chainsmokers,Closer,1330
24-01-2023 15:56,JVKE,anxiety.,156794
24-01-2023 15:56,Led Zeppelin,Stairway to Heaven - Remaster,6624
24-01-2023 16:00,The Black Keys,Gold on the Ceiling,229323
24-01-2023 16:06,Laszlo,Supernova,326844
24-01-2023 16:09,Imagine Dragons,Natural,189466
24-01-2023 16:10,Charlie Puth,Attention,40090
24-01-2023 16:14,AJR,100 Bad Days,210991
24-01-2023 16:17,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),207760
24-01-2023 16:22,BANNERS,Someone To You,219801
24-01-2023 16:26,Mark Ronson,Uptown Funk (feat. Bruno Mars),269666
24-01-2023 16:29,Stellar,Stranger,132480
24-01-2023 16:34,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413
24-01-2023 16:37,Lauv,I Like Me Better,197436
24-01-2023 16:40,The Weeknd,Nothing Without You,2900
24-01-2023 16:40,Stellar,Blur,35698
24-01-2023 16:43,The Weeknd,Starboy,227730
24-01-2023 16:47,The Weeknd,Reminder,218880
24-01-2023 16:56,The Weeknd,Six Feet Under,237573
24-01-2023 17:00,The Weeknd,I Feel It Coming,269186
24-01-2023 17:12,Daft Punk,Instant Crush (feat. Julian Casablancas),323731
24-01-2023 17:15,The Weeknd,Starboy,216280
24-01-2023 17:18,The Weeknd,Stargirl Interlude,111626
24-01-2023 17:22,Dixie,Be Happy,198965
24-01-2023 17:24,Pharrell Williams,Despicable Me,150665
24-01-2023 17:31,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),122217
24-01-2023 17:33,JVKE,this is what falling in love feels like,120308
24-01-2023 17:36,JVKE,golden hour,209259
24-01-2023 17:40,Drake,God's Plan,198973
25-01-2023 13:24,WALK THE MOON,Ghostbusters,224680
25-01-2023 13:28,Foster The People,Pumped Up Kicks,239600
25-01-2023 13:31,The Weeknd,Blinding Lights,200040
25-01-2023 13:59,Lynyrd Skynyrd,Free Bird,547106
25-01-2023 14:03,The Weeknd,Starboy,4135
25-01-2023 14:03,The Weeknd,Starboy,230453
25-01-2023 14:03,The Weeknd,Starboy,90
25-01-2023 14:03,The Weeknd,Starboy,50
25-01-2023 14:03,The Weeknd,Starboy,2130
25-01-2023 14:03,The Weeknd,Starboy,420
25-01-2023 14:06,Imagine Dragons,On Top Of The World,192280
25-01-2023 14:10,Panic! At The Disco,Victorious,178600
25-01-2023 14:15,Foster The People,Imagination,256266
25-01-2023 14:19,Imagine Dragons,Bones,165264
25-01-2023 14:26,AJR,The DJ Is Crying For Help,220571
25-01-2023 14:34,AJR,100 Bad Days,16568
25-01-2023 14:38,WALK THE MOON,Shut Up and Dance,199080
25-01-2023 14:41,The Score,Revolution,231986
25-01-2023 15:37,Twenty One Pilots,House of Gold,9857
25-01-2023 15:40,Twenty One Pilots,Stressed Out,181170
25-01-2023 15:40,American Authors,Best Night of My Life,700
25-01-2023 15:40,Twenty One Pilots,Heathens,4080
25-01-2023 15:44,Lynyrd Skynyrd,Free Bird,730
25-01-2023 15:44,VGR,Wii Sports,3199
25-01-2023 15:44,Panic! At The Disco,House of Memories,208706
25-01-2023 15:47,Twenty One Two,Drag Me Down,170500
25-01-2023 16:35,Twenty One Two,I Kissed a Girl,248720
25-01-2023 16:40,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),3259
25-01-2023 16:40,The Weeknd,Die For You,260253
25-01-2023 16:42,Passenger,Let Her Go,136130
26-01-2023 09:04,Passenger,Let Her Go,3550
26-01-2023 09:09,Fall Out Boy,Centuries,228360
26-01-2023 09:12,WALK THE MOON,Work This Body,175906
26-01-2023 09:16,WALK THE MOON,Ghostbusters,224680
26-01-2023 09:20,JVKE,golden hour,209259
26-01-2023 09:24,Twenty One Pilots,Stressed Out,202333
26-01-2023 09:28,The Weeknd,Starboy,230453
26-01-2023 09:32,Sun Goes Down,Glad You Came,198134
26-01-2023 09:35,Charlie Puth,Attention,208786
26-01-2023 09:39,AJR,World's Smallest Violin,180746
26-01-2023 09:43,AJR,100 Bad Days,210991
26-01-2023 09:47,Shawn Mendes,There's Nothing Holdin' Me Back,199440
26-01-2023 09:50,Avicii,The Nights,176658
26-01-2023 09:53,The Weeknd,Blinding Lights,200040
26-01-2023 09:58,The Weeknd,I Feel It Coming,269186
26-01-2023 09:59,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,9364
26-01-2023 10:02,One Direction,Drag Me Down,192120
26-01-2023 11:16,Stellar,Blur,2440
26-01-2023 11:16,Imagine Dragons,Bones,143410
26-01-2023 11:20,Panic! At The Disco,High Hopes,190946
26-01-2023 11:24,Panic! At The Disco,Death of a Bachelor,203506
26-01-2023 11:27,Panic! At The Disco,House of Memories,208706
26-01-2023 11:31,Mark Ronson,Uptown Funk (feat. Bruno Mars),2470
26-01-2023 11:31,WALK THE MOON,Shut Up and Dance,199080
26-01-2023 11:31,VGR,Wii Sports,9048
26-01-2023 11:31,Imagine Dragons,Believer,1180
26-01-2023 11:35,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214265
26-01-2023 11:39,Charlie Puth,Light Switch,187703
26-01-2023 11:39,The Chainsmokers,Paris,12433
26-01-2023 11:44,Arctic Monkeys,Do I Wanna Know?,272394
26-01-2023 13:42,AJR,The DJ Is Crying For Help,220571
26-01-2023 13:45,The Score,Stronger,190048
26-01-2023 13:48,Avicii,The Nights,176658
26-01-2023 13:49,Bruno Mars,Locked out of Heaven,18817
26-01-2023 13:59,R. City,Locked Away (feat. Adam Levine),45600
26-01-2023 13:59,Doja Cat,Freak,3180
26-01-2023 14:02,Arctic Monkeys,Fluorescent Adolescent,183893
26-01-2023 14:06,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520
26-01-2023 14:10,Roddy Ricch,The Box,196652
26-01-2023 14:23,Stellar,Ashes,166355
26-01-2023 14:27,Drake,God's Plan,198973
26-01-2023 14:32,Arctic Monkeys,505,253586
26-01-2023 14:35,Panic! At The Disco,High Hopes,190946
26-01-2023 14:36,Panic! At The Disco,Victorious,57447
26-01-2023 14:36,Twenty One Two,I Kissed a Girl,1740
26-01-2023 14:40,Boyinaband,Life Is Fun,221181
26-01-2023 14:44,Avicii,Waiting For Love,230613
26-01-2023 14:48,Maroon 5,Payphone,231173
26-01-2023 14:51,Twenty One Two,Drag Me Down,148137
26-01-2023 14:55,One Direction,Drag Me Down,192120
26-01-2023 15:01,Charlie Puth,Attention,208786
26-01-2023 15:05,AJR,100 Bad Days,210991
26-01-2023 15:09,Justin Bieber,Love Yourself,233720
26-01-2023 15:13,Imagine Dragons,Demons,177506
26-01-2023 15:16,Ed Sheeran,Bad Habits,230746
26-01-2023 15:20,Arctic Monkeys,Arabella,207356
26-01-2023 15:25,The Weeknd,Often,249040
26-01-2023 15:30,The Weeknd,Die For You,260253
26-01-2023 17:12,The Chainsmokers,All We Know,194080
26-01-2023 17:15,Stellar,Blur,131428
26-01-2023 17:19,Twenty One Pilots,Ride,214506
26-01-2023 17:20,Marshmello,Happier,48822
26-01-2023 17:24,Eminem,Mockingbird,250760
26-01-2023 17:28,Twenty One Pilots,Stressed Out,202333
26-01-2023 17:32,5 Seconds of Summer,Youngblood,203417
